Property,Address,City,State,ZipCode,Phone,Unit,Beds,Baths,Beds_Baths,SqFt,Price,PricePerSqFt,RentalType,HasWasherDryer,HasAirConditioning,HasPool,HasSpa,HasGym,HasEVCharging,IsPetFriendly,ListingURL
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0809,1,1.0,1 Bed / 1 Bath,734.0,2638.0,3.59,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0812,1,1.0,1 Bed / 1 Bath,739.0,2775.0,3.76,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 1510,1,1.0,1 Bed / 1 Bath,739.0,3266.0,4.42,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0712,1,1.0,1 Bed / 1 Bath,739.0,2798.0,3.79,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0601,1,1.0,1 Bed / 1 Bath,878.0,2840.0,3.23,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 1411,1,1.0,1 Bed / 1 Bath,726.0,2922.0,4.02,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0421,1,1.0,1 Bed / 1 Bath,734.0,2513.0,3.42,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0517,1,1.0,1 Bed / 1 Bath,734.0,2562.0,3.49,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0316,1,1.0,1 Bed / 1 Bath,734.0,2488.0,3.39,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0105,1,1.0,1 Bed / 1 Bath,1059.0,2722.0,2.57,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0107,1,1.0,1 Bed / 1 Bath,1059.0,2722.0,2.57,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 1708,2,2.0,2 Bed / 2 Bath,1419.0,5257.0,3.7,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 1901,2,2.0,2 Bed / 2 Bath,2043.0,9347.0,4.58,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0210,2,2.0,2 Bed / 2 Bath,1201.0,4233.0,3.52,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 1904,3,3.0,3 Bed / 3 Bath,2228.0,9347.0,4.2,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0218,0,1.0,0 Bed / 1 Bath,520.0,2152.0,4.14,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0705,0,1.0,0 Bed / 1 Bath,536.0,2393.0,4.46,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0905,0,1.0,0 Bed / 1 Bath,536.0,2443.0,4.56,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 1105,0,1.0,0 Bed / 1 Bath,536.0,2492.0,4.65,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0227,0,1.0,0 Bed / 1 Bath,537.0,2173.0,4.05,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0427,0,1.0,0 Bed / 1 Bath,537.0,2223.0,4.14,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0234,0,1.0,0 Bed / 1 Bath,537.0,2248.0,4.19,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0802,1,1.0,1 Bed / 1 Bath,679.0,2571.0,3.79,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 1302,1,1.0,1 Bed / 1 Bath,679.0,2695.0,3.97,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0602,1,1.0,1 Bed / 1 Bath,679.0,2445.0,3.6,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0101,1,1.0,1 Bed / 1 Bath,766.0,2504.0,3.27,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0409,1,1.0,1 Bed / 1 Bath,734.0,2535.0,3.45,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 1702,1,1.0,1 Bed / 1 Bath,734.0,3128.0,4.26,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0809,1,1.0,1 Bed / 1 Bath,734.0,2638.0,3.59,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0812,1,1.0,1 Bed / 1 Bath,739.0,2775.0,3.76,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 1510,1,1.0,1 Bed / 1 Bath,739.0,3266.0,4.42,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0712,1,1.0,1 Bed / 1 Bath,739.0,2798.0,3.79,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0601,1,1.0,1 Bed / 1 Bath,878.0,2840.0,3.23,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 1411,1,1.0,1 Bed / 1 Bath,726.0,2922.0,4.02,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0421,1,1.0,1 Bed / 1 Bath,734.0,2513.0,3.42,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0517,1,1.0,1 Bed / 1 Bath,734.0,2562.0,3.49,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0316,1,1.0,1 Bed / 1 Bath,734.0,2488.0,3.39,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0105,1,1.0,1 Bed / 1 Bath,1059.0,2722.0,2.57,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0107,1,1.0,1 Bed / 1 Bath,1059.0,2722.0,2.57,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 1708,2,2.0,2 Bed / 2 Bath,1419.0,5257.0,3.7,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 1901,2,2.0,2 Bed / 2 Bath,2043.0,9347.0,4.58,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 0210,2,2.0,2 Bed / 2 Bath,1201.0,4233.0,3.52,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
ALX,"300 14th St, San Diego, CA 92101",San Diego,CA,92101,6197933076,Unit 1904,3,3.0,3 Bed / 3 Bath,2228.0,9347.0,4.2,Apartment,True,True,True,True,False,True,True,https://www.apartments.com/alx-san-diego-ca/z2bg8dz/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1114,0,1.0,0 Bed / 1 Bath,546.0,2394.0,4.38,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1115,0,1.0,0 Bed / 1 Bath,546.0,2394.0,4.38,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1134,0,1.0,0 Bed / 1 Bath,546.0,2394.0,4.38,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2130,1,1.0,1 Bed / 1 Bath,684.0,2908.0,4.25,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 3128,1,1.0,1 Bed / 1 Bath,684.0,2958.0,4.32,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 3129,1,1.0,1 Bed / 1 Bath,684.0,2958.0,4.32,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2111,1,1.0,1 Bed / 1 Bath,748.0,2845.0,3.8,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1136,1,1.0,1 Bed / 1 Bath,691.0,2845.0,4.12,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1139,1,1.0,1 Bed / 1 Bath,691.0,2845.0,4.12,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2178,1,1.0,1 Bed / 1 Bath,691.0,2850.0,4.12,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2180,1,1.0,1 Bed / 1 Bath,702.0,2930.0,4.17,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2179,1,1.0,1 Bed / 1 Bath,702.0,2955.0,4.21,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 3180,1,1.0,1 Bed / 1 Bath,702.0,2980.0,4.25,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1103,1,1.0,1 Bed / 1 Bath,719.0,2940.0,4.09,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1108,1,1.0,1 Bed / 1 Bath,719.0,2940.0,4.09,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1117,1,1.0,1 Bed / 1 Bath,771.0,2940.0,3.81,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1166,1,1.0,1 Bed / 1 Bath,731.0,2945.0,4.03,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1153,1,1.0,1 Bed / 1 Bath,731.0,2945.0,4.03,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1156,1,1.0,1 Bed / 1 Bath,731.0,3015.0,4.12,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2123,2,2.0,2 Bed / 2 Bath,1036.0,3600.0,3.47,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2122,2,2.0,2 Bed / 2 Bath,1055.0,3600.0,3.41,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1106,2,2.0,2 Bed / 2 Bath,1015.0,3640.0,3.59,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2109,2,2.0,2 Bed / 2 Bath,1040.0,3615.0,3.48,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2166,2,2.0,2 Bed / 2 Bath,1040.0,3615.0,3.48,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1174,2,2.0,2 Bed / 2 Bath,1040.0,3655.0,3.51,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1165,2,2.0,2 Bed / 2 Bath,1160.0,3735.0,3.22,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1125,2,2.0,2 Bed / 2 Bath,1150.0,3735.0,3.25,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1114,0,1.0,0 Bed / 1 Bath,546.0,2394.0,4.38,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1115,0,1.0,0 Bed / 1 Bath,546.0,2394.0,4.38,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1134,0,1.0,0 Bed / 1 Bath,546.0,2394.0,4.38,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2130,1,1.0,1 Bed / 1 Bath,684.0,2908.0,4.25,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 3128,1,1.0,1 Bed / 1 Bath,684.0,2958.0,4.32,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 3129,1,1.0,1 Bed / 1 Bath,684.0,2958.0,4.32,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2111,1,1.0,1 Bed / 1 Bath,748.0,2845.0,3.8,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1136,1,1.0,1 Bed / 1 Bath,691.0,2845.0,4.12,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1139,1,1.0,1 Bed / 1 Bath,691.0,2845.0,4.12,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2178,1,1.0,1 Bed / 1 Bath,691.0,2850.0,4.12,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2180,1,1.0,1 Bed / 1 Bath,702.0,2930.0,4.17,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2179,1,1.0,1 Bed / 1 Bath,702.0,2955.0,4.21,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 3180,1,1.0,1 Bed / 1 Bath,702.0,2980.0,4.25,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1103,1,1.0,1 Bed / 1 Bath,719.0,2940.0,4.09,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1108,1,1.0,1 Bed / 1 Bath,719.0,2940.0,4.09,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1117,1,1.0,1 Bed / 1 Bath,771.0,2940.0,3.81,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1166,1,1.0,1 Bed / 1 Bath,731.0,2945.0,4.03,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1153,1,1.0,1 Bed / 1 Bath,731.0,2945.0,4.03,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1156,1,1.0,1 Bed / 1 Bath,731.0,3015.0,4.12,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2123,2,2.0,2 Bed / 2 Bath,1036.0,3600.0,3.47,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2122,2,2.0,2 Bed / 2 Bath,1055.0,3600.0,3.41,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1106,2,2.0,2 Bed / 2 Bath,1015.0,3640.0,3.59,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2109,2,2.0,2 Bed / 2 Bath,1040.0,3615.0,3.48,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2166,2,2.0,2 Bed / 2 Bath,1040.0,3615.0,3.48,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1174,2,2.0,2 Bed / 2 Bath,1040.0,3655.0,3.51,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1165,2,2.0,2 Bed / 2 Bath,1160.0,3735.0,3.22,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1125,2,2.0,2 Bed / 2 Bath,1150.0,3735.0,3.25,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1114,0,1.0,0 Bed / 1 Bath,546.0,2394.0,4.38,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1115,0,1.0,0 Bed / 1 Bath,546.0,2394.0,4.38,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 1134,0,1.0,0 Bed / 1 Bath,546.0,2394.0,4.38,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 2130,1,1.0,1 Bed / 1 Bath,684.0,2908.0,4.25,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 3128,1,1.0,1 Bed / 1 Bath,684.0,2958.0,4.32,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
Bowen Apartments,"3280 Barnett Ave, San Diego, CA 92110",San Diego,CA,92110,6193742060,Unit 3129,1,1.0,1 Bed / 1 Bath,684.0,2958.0,4.32,Apartment,False,False,True,False,True,True,True,https://www.apartments.com/bowen-apartments-san-diego-ca/27pzh6b/
